instance_type,n,seed,algorithm,bins,lower_bound,ratio,time_ms,capacity,item_range
hard_200,100,35,FFD,49,46,1.065217,0.113,200,30-150
hard_200,100,35,BFD,49,46,1.065217,0.1895,200,30-150
hard_200,100,35,CAD,49,46,1.065217,1.5942,200,30-150
hard_200,100,36,FFD,47,46,1.021739,0.137,200,30-150
hard_200,100,36,BFD,47,46,1.021739,0.1616,200,30-150
hard_200,100,36,CAD,46,46,1.0,0.7785,200,30-150
hard_200,100,37,FFD,52,49,1.061224,0.1297,200,30-150
hard_200,100,37,BFD,52,49,1.061224,0.185,200,30-150
hard_200,100,37,CAD,52,49,1.061224,2.5972,200,30-150
hard_200,100,38,FFD,44,43,1.023256,0.1561,200,30-150
hard_200,100,38,BFD,44,43,1.023256,0.1457,200,30-150
hard_200,100,38,CAD,44,43,1.023256,1.4547,200,30-150
hard_200,100,39,FFD,47,46,1.021739,0.2488,200,30-150
hard_200,100,39,BFD,47,46,1.021739,0.2013,200,30-150
hard_200,100,39,CAD,47,46,1.021739,1.2993,200,30-150
hard_200,100,40,FFD,47,46,1.021739,0.1277,200,30-150
hard_200,100,40,BFD,47,46,1.021739,0.167,200,30-150
hard_200,100,40,CAD,46,46,1.0,1.055,200,30-150
hard_200,100,41,FFD,48,47,1.021277,0.1154,200,30-150
hard_200,100,41,BFD,48,47,1.021277,0.2096,200,30-150
hard_200,100,41,CAD,48,47,1.021277,1.0638,200,30-150
hard_200,100,42,FFD,43,43,1.0,0.1374,200,30-150
hard_200,100,42,BFD,43,43,1.0,0.1405,200,30-150
hard_200,100,42,CAD,43,43,1.0,1.3941,200,30-150
hard_200,100,43,FFD,46,45,1.022222,0.145,200,30-150
hard_200,100,43,BFD,46,45,1.022222,0.1577,200,30-150
hard_200,100,43,CAD,45,45,1.0,1.4926,200,30-150
hard_200,100,44,FFD,47,47,1.0,0.1174,200,30-150
hard_200,100,44,BFD,47,47,1.0,0.1776,200,30-150
hard_200,100,44,CAD,47,47,1.0,0.7498,200,30-150
hard_200,100,45,FFD,43,42,1.02381,0.154,200,30-150
hard_200,100,45,BFD,43,42,1.02381,0.1582,200,30-150
hard_200,100,45,CAD,42,42,1.0,1.2358,200,30-150
hard_200,100,46,FFD,50,48,1.041667,0.205,200,30-150
hard_200,100,46,BFD,50,48,1.041667,0.1661,200,30-150
hard_200,100,46,CAD,50,48,1.041667,0.9134,200,30-150
hard_200,100,47,FFD,46,46,1.0,0.1871,200,30-150
hard_200,100,47,BFD,46,46,1.0,0.313,200,30-150
hard_200,100,47,CAD,46,46,1.0,1.0649,200,30-150
hard_200,100,48,FFD,44,44,1.0,0.1388,200,30-150
hard_200,100,48,BFD,44,44,1.0,0.1779,200,30-150
hard_200,100,48,CAD,44,44,1.0,0.9488,200,30-150
hard_200,100,49,FFD,47,45,1.044444,0.1369,200,30-150
hard_200,100,49,BFD,47,45,1.044444,0.165,200,30-150
hard_200,100,49,CAD,46,45,1.022222,1.134,200,30-150
hard_200,200,0,FFD,89,88,1.011364,0.4527,200,30-150
hard_200,200,0,BFD,89,88,1.011364,0.5175,200,30-150
hard_200,200,0,CAD,89,88,1.011364,3.2414,200,30-150
hard_200,200,1,FFD,94,93,1.010753,0.4025,200,30-150
hard_200,200,1,BFD,94,93,1.010753,0.5268,200,30-150
hard_200,200,1,CAD,94,93,1.010753,2.8398,200,30-150
hard_200,200,2,FFD,90,89,1.011236,0.4077,200,30-150
hard_200,200,2,BFD,90,89,1.011236,0.5305,200,30-150
hard_200,200,2,CAD,89,89,1.0,3.4516,200,30-150
hard_200,200,3,FFD,94,93,1.010753,0.4158,200,30-150
hard_200,200,3,BFD,94,93,1.010753,0.5734,200,30-150
hard_200,200,3,CAD,93,93,1.0,2.9766,200,30-150
hard_200,200,4,FFD,91,89,1.022472,0.384,200,30-150
hard_200,200,4,BFD,91,89,1.022472,0.5503,200,30-150
hard_200,200,4,CAD,89,89,1.0,3.3169,200,30-150
hard_200,200,5,FFD,92,90,1.022222,0.3853,200,30-150
hard_200,200,5,BFD,92,90,1.022222,0.5302,200,30-150
hard_200,200,5,CAD,91,90,1.011111,5.0747,200,30-150
hard_200,200,6,FFD,89,88,1.011364,0.4145,200,30-150
hard_200,200,6,BFD,89,88,1.011364,0.5268,200,30-150
hard_200,200,6,CAD,88,88,1.0,3.1704,200,30-150
hard_200,200,7,FFD,95,93,1.021505,0.3861,200,30-150
hard_200,200,7,BFD,95,93,1.021505,0.5607,200,30-150
hard_200,200,7,CAD,95,93,1.021505,7.6895,200,30-150
hard_200,200,8,FFD,89,88,1.011364,0.3826,200,30-150
hard_200,200,8,BFD,89,88,1.011364,0.536,200,30-150
hard_200,200,8,CAD,89,88,1.011364,3.9898,200,30-150
hard_200,200,9,FFD,93,91,1.021978,0.3876,200,30-150
hard_200,200,9,BFD,93,91,1.021978,0.5527,200,30-150
hard_200,200,9,CAD,92,91,1.010989,4.6896,200,30-150
hard_200,200,10,FFD,96,93,1.032258,0.3697,200,30-150
hard_200,200,10,BFD,96,93,1.032258,0.5983,200,30-150
hard_200,200,10,CAD,96,93,1.032258,4.2467,200,30-150
hard_200,200,11,FFD,91,90,1.011111,0.4132,200,30-150
hard_200,200,11,BFD,91,90,1.011111,0.5379,200,30-150
hard_200,200,11,CAD,91,90,1.011111,3.5387,200,30-150
hard_200,200,12,FFD,91,90,1.011111,0.4101,200,30-150
hard_200,200,12,BFD,91,90,1.011111,0.5258,200,30-150
hard_200,200,12,CAD,91,90,1.011111,2.4158,200,30-150
hard_200,200,13,FFD,93,92,1.01087,0.4068,200,30-150
hard_200,200,13,BFD,93,92,1.01087,0.6958,200,30-150
hard_200,200,13,CAD,93,92,1.01087,3.7616,200,30-150
hard_200,200,14,FFD,91,90,1.011111,0.4127,200,30-150
hard_200,200,14,BFD,91,90,1.011111,0.5244,200,30-150
hard_200,200,14,CAD,91,90,1.011111,3.7688,200,30-150
hard_200,200,15,FFD,94,92,1.021739,0.381,200,30-150
hard_200,200,15,BFD,94,92,1.021739,0.5957,200,30-150
hard_200,200,15,CAD,94,92,1.021739,4.0247,200,30-150
hard_200,200,16,FFD,90,88,1.022727,0.3924,200,30-150
hard_200,200,16,BFD,90,88,1.022727,0.5217,200,30-150
hard_200,200,16,CAD,89,88,1.011364,3.3266,200,30-150
hard_200,200,17,FFD,93,91,1.021978,0.4121,200,30-150
hard_200,200,17,BFD,93,91,1.021978,0.5714,200,30-150
hard_200,200,17,CAD,93,91,1.021978,8.0628,200,30-150
hard_200,200,18,FFD,95,93,1.021505,0.4231,200,30-150
hard_200,200,18,BFD,95,93,1.021505,0.5892,200,30-150
hard_200,200,18,CAD,95,93,1.021505,5.9069,200,30-150
hard_200,200,19,FFD,90,89,1.011236,0.4078,200,30-150
hard_200,200,19,BFD,90,89,1.011236,0.5921,200,30-150
hard_200,200,19,CAD,90,89,1.011236,6.6383,200,30-150
hard_200,200,20,FFD,91,90,1.011111,0.4008,200,30-150
hard_200,200,20,BFD,91,90,1.011111,0.5505,200,30-150
hard_200,200,20,CAD,91,90,1.011111,6.7029,200,30-150
hard_200,200,21,FFD,92,91,1.010989,0.4103,200,30-150
hard_200,200,21,BFD,92,91,1.010989,0.5388,200,30-150
hard_200,200,21,CAD,91,91,1.0,4.6439,200,30-150
hard_200,200,22,FFD,89,88,1.011364,0.7137,200,30-150
hard_200,200,22,BFD,89,88,1.011364,0.9039,200,30-150
hard_200,200,22,CAD,88,88,1.0,5.1355,200,30-150
hard_200,200,23,FFD,94,93,1.010753,0.4218,200,30-150
hard_200,200,23,BFD,94,93,1.010753,0.8218,200,30-150
hard_200,200,23,CAD,94,93,1.010753,7.0436,200,30-150
hard_200,200,24,FFD,94,93,1.010753,0.4106,200,30-150
hard_200,200,24,BFD,94,93,1.010753,0.5535,200,30-150
hard_200,200,24,CAD,94,93,1.010753,3.7177,200,30-150
hard_200,200,25,FFD,89,88,1.011364,0.41,200,30-150
hard_200,200,25,BFD,89,88,1.011364,0.5197,200,30-150
hard_200,200,25,CAD,88,88,1.0,2.8509,200,30-150
hard_200,200,26,FFD,104,97,1.072165,0.4229,200,30-150
hard_200,200,26,BFD,104,97,1.072165,0.6654,200,30-150
hard_200,200,26,CAD,104,97,1.072165,6.4336,200,30-150
hard_200,200,27,FFD,95,93,1.021505,0.4143,200,30-150
hard_200,200,27,BFD,95,93,1.021505,0.6333,200,30-150
hard_200,200,27,CAD,95,93,1.021505,5.3752,200,30-150
hard_200,200,28,FFD,93,92,1.01087,0.3788,200,30-150
hard_200,200,28,BFD,93,92,1.01087,0.5619,200,30-150
hard_200,200,28,CAD,92,92,1.0,3.6966,200,30-150
hard_200,200,29,FFD,93,91,1.021978,0.3871,200,30-150
hard_200,200,29,BFD,93,91,1.021978,0.5862,200,30-150
hard_200,200,29,CAD,92,91,1.010989,4.0102,200,30-150
hard_200,200,30,FFD,93,91,1.021978,0.3992,200,30-150
hard_200,200,30,BFD,93,91,1.021978,0.5869,200,30-150
hard_200,200,30,CAD,92,91,1.010989,6.3522,200,30-150
hard_200,200,31,FFD,91,89,1.022472,0.433,200,30-150
hard_200,200,31,BFD,91,89,1.022472,0.5956,200,30-150
hard_200,200,31,CAD,89,89,1.0,3.7435,200,30-150
hard_200,200,32,FFD,91,90,1.011111,0.4145,200,30-150
hard_200,200,32,BFD,91,90,1.011111,0.547,200,30-150
hard_200,200,32,CAD,91,90,1.011111,2.3313,200,30-150
hard_200,200,33,FFD,89,88,1.011364,0.3742,200,30-150
hard_200,200,33,BFD,89,88,1.011364,0.5485,200,30-150
hard_200,200,33,CAD,88,88,1.0,5.6333,200,30-150
hard_200,200,34,FFD,94,92,1.021739,0.7062,200,30-150
hard_200,200,34,BFD,94,92,1.021739,0.737,200,30-150
hard_200,200,34,CAD,93,92,1.01087,3.9496,200,30-150
hard_200,200,35,FFD,92,91,1.010989,0.43,200,30-150
hard_200,200,35,BFD,92,91,1.010989,0.591,200,30-150
hard_200,200,35,CAD,92,91,1.010989,3.0239,200,30-150
hard_200,200,36,FFD,96,94,1.021277,0.4103,200,30-150
hard_200,200,36,BFD,96,94,1.021277,0.5826,200,30-150
hard_200,200,36,CAD,96,94,1.021277,7.3785,200,30-150
hard_200,200,37,FFD,94,92,1.021739,0.3945,200,30-150
hard_200,200,37,BFD,94,92,1.021739,0.5833,200,30-150
hard_200,200,37,CAD,94,92,1.021739,4.5467,200,30-150
hard_200,200,38,FFD,89,88,1.011364,0.408,200,30-150
hard_200,200,38,BFD,89,88,1.011364,0.5243,200,30-150
hard_200,200,38,CAD,88,88,1.0,2.979,200,30-150
hard_200,200,39,FFD,90,89,1.011236,0.4139,200,30-150
hard_200,200,39,BFD,90,89,1.011236,0.5222,200,30-150
hard_200,200,39,CAD,89,89,1.0,2.8447,200,30-150
hard_200,200,40,FFD,94,93,1.010753,0.4403,200,30-150
hard_200,200,40,BFD,94,93,1.010753,0.6015,200,30-150
hard_200,200,40,CAD,94,93,1.010753,3.2915,200,30-150
hard_200,200,41,FFD,90,89,1.011236,0.3869,200,30-150
hard_200,200,41,BFD,90,89,1.011236,0.6355,200,30-150
hard_200,200,41,CAD,90,89,1.011236,3.1419,200,30-150
hard_200,200,42,FFD,92,91,1.010989,0.4168,200,30-150
hard_200,200,42,BFD,92,91,1.010989,0.5614,200,30-150
hard_200,200,42,CAD,92,91,1.010989,2.9326,200,30-150
hard_200,200,43,FFD,92,91,1.010989,0.4147,200,30-150
hard_200,200,43,BFD,92,91,1.010989,0.5477,200,30-150
hard_200,200,43,CAD,91,91,1.0,3.9617,200,30-150
hard_200,200,44,FFD,89,88,1.011364,0.3807,200,30-150
hard_200,200,44,BFD,89,88,1.011364,0.4995,200,30-150
hard_200,200,44,CAD,89,88,1.011364,4.0995,200,30-150
hard_200,200,45,FFD,89,88,1.011364,0.4086,200,30-150
hard_200,200,45,BFD,89,88,1.011364,0.5004,200,30-150
hard_200,200,45,CAD,89,88,1.011364,4.5071,200,30-150
hard_200,200,46,FFD,92,91,1.010989,0.8447,200,30-150
hard_200,200,46,BFD,92,91,1.010989,0.9451,200,30-150
hard_200,200,46,CAD,92,91,1.010989,4.6406,200,30-150
hard_200,200,47,FFD,90,89,1.011236,0.4276,200,30-150
hard_200,200,47,BFD,90,89,1.011236,0.522,200,30-150
hard_200,200,47,CAD,90,89,1.011236,3.6296,200,30-150
hard_200,200,48,FFD,90,89,1.011236,0.413,200,30-150
hard_200,200,48,BFD,90,89,1.011236,0.5263,200,30-150
hard_200,200,48,CAD,90,89,1.011236,2.6214,200,30-150
hard_200,200,49,FFD,90,89,1.011236,0.5271,200,30-150
hard_200,200,49,BFD,90,89,1.011236,0.5806,200,30-150
hard_200,200,49,CAD,90,89,1.011236,3.8053,200,30-150
hard_200,300,0,FFD,136,135,1.007407,0.8572,200,30-150
hard_200,300,0,BFD,136,135,1.007407,1.108,200,30-150
hard_200,300,0,CAD,136,135,1.007407,6.3701,200,30-150
hard_200,300,1,FFD,133,131,1.015267,0.8928,200,30-150
hard_200,300,1,BFD,133,131,1.015267,1.2467,200,30-150
hard_200,300,1,CAD,132,131,1.007634,12.1306,200,30-150
hard_200,300,2,FFD,140,138,1.014493,0.9128,200,30-150
hard_200,300,2,BFD,140,138,1.014493,1.6693,200,30-150
hard_200,300,2,CAD,139,138,1.007246,11.1458,200,30-150
hard_200,300,3,FFD,137,135,1.014815,0.9072,200,30-150
hard_200,300,3,BFD,137,135,1.014815,1.2769,200,30-150
hard_200,300,3,CAD,136,135,1.007407,12.265,200,30-150
hard_200,300,4,FFD,138,137,1.007299,0.8422,200,30-150
hard_200,300,4,BFD,138,137,1.007299,1.1533,200,30-150
hard_200,300,4,CAD,138,137,1.007299,10.2495,200,30-150
hard_200,300,5,FFD,136,134,1.014925,0.832,200,30-150
hard_200,300,5,BFD,136,134,1.014925,1.0993,200,30-150
hard_200,300,5,CAD,135,134,1.007463,10.5685,200,30-150
hard_200,300,6,FFD,135,133,1.015038,0.8646,200,30-150
hard_200,300,6,BFD,135,133,1.015038,1.093,200,30-150
hard_200,300,6,CAD,134,133,1.007519,19.3132,200,30-150
hard_200,300,7,FFD,136,133,1.022556,0.8999,200,30-150
hard_200,300,7,BFD,136,133,1.022556,1.2082,200,30-150
hard_200,300,7,CAD,134,133,1.007519,12.1148,200,30-150
hard_200,300,8,FFD,138,136,1.014706,0.8897,200,30-150
hard_200,300,8,BFD,138,136,1.014706,1.1814,200,30-150
hard_200,300,8,CAD,137,136,1.007353,7.7015,200,30-150
hard_200,300,9,FFD,141,140,1.007143,0.8287,200,30-150
hard_200,300,9,BFD,141,140,1.007143,1.2182,200,30-150
hard_200,300,9,CAD,141,140,1.007143,8.3802,200,30-150
hard_200,300,10,FFD,138,136,1.014706,0.8283,200,30-150
hard_200,300,10,BFD,138,136,1.014706,1.1506,200,30-150
hard_200,300,10,CAD,137,136,1.007353,5.6362,200,30-150
hard_200,300,11,FFD,139,137,1.014599,0.8506,200,30-150
hard_200,300,11,BFD,139,137,1.014599,1.1551,200,30-150
hard_200,300,11,CAD,138,137,1.007299,17.4722,200,30-150
hard_200,300,12,FFD,138,134,1.029851,1.4997,200,30-150
hard_200,300,12,BFD,138,134,1.029851,1.5117,200,30-150
hard_200,300,12,CAD,138,134,1.029851,11.2093,200,30-150
hard_200,300,13,FFD,135,133,1.015038,0.8213,200,30-150
hard_200,300,13,BFD,135,133,1.015038,1.189,200,30-150
hard_200,300,13,CAD,134,133,1.007519,9.2114,200,30-150
hard_200,300,14,FFD,135,133,1.015038,0.9496,200,30-150
hard_200,300,14,BFD,135,133,1.015038,1.2417,200,30-150
hard_200,300,14,CAD,134,133,1.007519,13.1576,200,30-150
hard_200,300,15,FFD,136,134,1.014925,0.8333,200,30-150
hard_200,300,15,BFD,136,134,1.014925,1.1197,200,30-150
hard_200,300,15,CAD,135,134,1.007463,12.9809,200,30-150
hard_200,300,16,FFD,134,133,1.007519,0.9082,200,30-150
hard_200,300,16,BFD,134,133,1.007519,1.2582,200,30-150
hard_200,300,16,CAD,134,133,1.007519,8.9518,200,30-150
hard_200,300,17,FFD,141,139,1.014388,1.6196,200,30-150
hard_200,300,17,BFD,141,139,1.014388,1.4412,200,30-150
hard_200,300,17,CAD,140,139,1.007194,15.4894,200,30-150
hard_200,300,18,FFD,136,135,1.007407,1.2224,200,30-150
hard_200,300,18,BFD,136,135,1.007407,1.2136,200,30-150
hard_200,300,18,CAD,136,135,1.007407,9.5029,200,30-150
hard_200,300,19,FFD,138,136,1.014706,0.8498,200,30-150
hard_200,300,19,BFD,138,136,1.014706,1.1316,200,30-150
hard_200,300,19,CAD,137,136,1.007353,8.414,200,30-150
hard_200,300,20,FFD,136,134,1.014925,0.7953,200,30-150
hard_200,300,20,BFD,136,134,1.014925,1.2677,200,30-150
hard_200,300,20,CAD,135,134,1.007463,12.813,200,30-150
hard_200,300,21,FFD,138,135,1.022222,0.8797,200,30-150
hard_200,300,21,BFD,137,135,1.014815,1.5021,200,30-150
hard_200,300,21,CAD,137,135,1.014815,10.63,200,30-150
hard_200,300,22,FFD,138,136,1.014706,0.8648,200,30-150
hard_200,300,22,BFD,138,136,1.014706,1.2182,200,30-150
hard_200,300,22,CAD,137,136,1.007353,8.3549,200,30-150
hard_200,300,23,FFD,138,136,1.014706,0.8499,200,30-150
hard_200,300,23,BFD,138,136,1.014706,1.1381,200,30-150
hard_200,300,23,CAD,138,136,1.014706,10.447,200,30-150
hard_200,300,24,FFD,134,133,1.007519,0.8696,200,30-150
hard_200,300,24,BFD,134,133,1.007519,1.0888,200,30-150
hard_200,300,24,CAD,134,133,1.007519,7.983,200,30-150
hard_200,300,25,FFD,130,128,1.015625,0.819,200,30-150
hard_200,300,25,BFD,130,128,1.015625,1.2628,200,30-150
hard_200,300,25,CAD,129,128,1.007812,10.9518,200,30-150
hard_200,300,26,FFD,136,135,1.007407,1.6953,200,30-150
hard_200,300,26,BFD,136,135,1.007407,2.0241,200,30-150
hard_200,300,26,CAD,135,135,1.0,12.6833,200,30-150
hard_200,300,27,FFD,138,136,1.014706,0.9122,200,30-150
hard_200,300,27,BFD,138,136,1.014706,1.2407,200,30-150
hard_200,300,27,CAD,137,136,1.007353,28.4,200,30-150
hard_200,300,28,FFD,141,138,1.021739,1.6623,200,30-150
hard_200,300,28,BFD,141,138,1.021739,2.3394,200,30-150
hard_200,300,28,CAD,139,138,1.007246,23.6651,200,30-150
hard_200,300,29,FFD,141,140,1.007143,0.9005,200,30-150
hard_200,300,29,BFD,141,140,1.007143,1.2866,200,30-150
hard_200,300,29,CAD,141,140,1.007143,10.7287,200,30-150
hard_200,300,30,FFD,138,136,1.014706,0.8752,200,30-150
hard_200,300,30,BFD,138,136,1.014706,1.1494,200,30-150
hard_200,300,30,CAD,136,136,1.0,8.0981,200,30-150
hard_200,300,31,FFD,137,135,1.014815,0.8575,200,30-150
hard_200,300,31,BFD,137,135,1.014815,1.2067,200,30-150
hard_200,300,31,CAD,136,135,1.007407,7.8744,200,30-150
hard_200,300,32,FFD,135,134,1.007463,0.8807,200,30-150
hard_200,300,32,BFD,135,134,1.007463,1.2696,200,30-150
hard_200,300,32,CAD,135,134,1.007463,12.8055,200,30-150
hard_200,300,33,FFD,137,136,1.007353,0.8347,200,30-150
hard_200,300,33,BFD,137,136,1.007353,1.4673,200,30-150
hard_200,300,33,CAD,137,136,1.007353,7.3546,200,30-150
hard_200,300,34,FFD,139,137,1.014599,0.7897,200,30-150
hard_200,300,34,BFD,139,137,1.014599,1.2466,200,30-150
hard_200,300,34,CAD,138,137,1.007299,7.8089,200,30-150
hard_200,300,35,FFD,136,134,1.014925,0.8346,200,30-150
hard_200,300,35,BFD,136,134,1.014925,1.1388,200,30-150
hard_200,300,35,CAD,135,134,1.007463,8.2255,200,30-150
hard_200,300,36,FFD,144,140,1.028571,0.8246,200,30-150
hard_200,300,36,BFD,144,140,1.028571,1.5366,200,30-150
hard_200,300,36,CAD,144,140,1.028571,7.9666,200,30-150
hard_200,300,37,FFD,135,133,1.015038,0.7943,200,30-150
hard_200,300,37,BFD,135,133,1.015038,1.1407,200,30-150
hard_200,300,37,CAD,134,133,1.007519,9.6462,200,30-150
hard_200,300,38,FFD,132,131,1.007634,0.8286,200,30-150
hard_200,300,38,BFD,132,131,1.007634,1.0746,200,30-150
hard_200,300,38,CAD,131,131,1.0,7.7325,200,30-150
hard_200,300,39,FFD,142,141,1.007092,1.0705,200,30-150
hard_200,300,39,BFD,142,141,1.007092,1.2659,200,30-150
hard_200,300,39,CAD,142,141,1.007092,5.9175,200,30-150
hard_200,300,40,FFD,140,138,1.014493,0.8272,200,30-150
hard_200,300,40,BFD,140,138,1.014493,1.178,200,30-150
hard_200,300,40,CAD,140,138,1.014493,12.5806,200,30-150
hard_200,300,41,FFD,136,135,1.007407,0.835,200,30-150
hard_200,300,41,BFD,136,135,1.007407,1.1283,200,30-150
hard_200,300,41,CAD,136,135,1.007407,12.1085,200,30-150
hard_200,300,42,FFD,139,137,1.014599,0.8569,200,30-150
hard_200,300,42,BFD,139,137,1.014599,1.1676,200,30-150
hard_200,300,42,CAD,138,137,1.007299,26.4268,200,30-150
hard_200,300,43,FFD,136,135,1.007407,1.0201,200,30-150
hard_200,300,43,BFD,136,135,1.007407,1.2811,200,30-150
hard_200,300,43,CAD,135,135,1.0,8.4491,200,30-150
hard_200,300,44,FFD,137,135,1.014815,1.4775,200,30-150
hard_200,300,44,BFD,137,135,1.014815,1.34,200,30-150
hard_200,300,44,CAD,136,135,1.007407,8.5878,200,30-150
hard_200,300,45,FFD,141,140,1.007143,0.8006,200,30-150
hard_200,300,45,BFD,141,140,1.007143,1.2715,200,30-150
hard_200,300,45,CAD,140,140,1.0,9.1706,200,30-150
hard_200,300,46,FFD,135,133,1.015038,0.8576,200,30-150
hard_200,300,46,BFD,135,133,1.015038,1.1782,200,30-150
hard_200,300,46,CAD,134,133,1.007519,14.5382,200,30-150
hard_200,300,47,FFD,138,136,1.014706,0.8429,200,30-150
hard_200,300,47,BFD,138,136,1.014706,1.1314,200,30-150
hard_200,300,47,CAD,137,136,1.007353,14.031,200,30-150
hard_200,300,48,FFD,139,138,1.007246,0.8088,200,30-150
hard_200,300,48,BFD,139,138,1.007246,1.1322,200,30-150
hard_200,300,48,CAD,139,138,1.007246,7.671,200,30-150
hard_200,300,49,FFD,142,140,1.014286,1.0811,200,30-150
hard_200,300,49,BFD,142,140,1.014286,2.1051,200,30-150
hard_200,300,49,CAD,142,140,1.014286,14.1057,200,30-150
hard_200,500,0,FFD,228,226,1.00885,2.5037,200,30-150
hard_200,500,0,BFD,228,226,1.00885,3.263,200,30-150
hard_200,500,0,CAD,227,226,1.004425,22.5971,200,30-150
hard_200,500,1,FFD,227,225,1.008889,2.2219,200,30-150
hard_200,500,1,BFD,227,225,1.008889,2.9422,200,30-150
hard_200,500,1,CAD,226,225,1.004444,19.7256,200,30-150
hard_200,500,2,FFD,228,227,1.004405,2.1856,200,30-150
hard_200,500,2,BFD,228,227,1.004405,3.5158,200,30-150
hard_200,500,2,CAD,228,227,1.004405,21.8762,200,30-150
hard_200,500,3,FFD,230,227,1.013216,2.1929,200,30-150
hard_200,500,3,BFD,230,227,1.013216,3.5133,200,30-150
hard_200,500,3,CAD,228,227,1.004405,43.6951,200,30-150
hard_200,500,4,FFD,225,222,1.013514,2.6022,200,30-150
hard_200,500,4,BFD,225,222,1.013514,3.0669,200,30-150
hard_200,500,4,CAD,223,222,1.004505,35.1043,200,30-150
hard_200,500,5,FFD,226,224,1.008929,2.1442,200,30-150
hard_200,500,5,BFD,226,224,1.008929,2.92,200,30-150
hard_200,500,5,CAD,225,224,1.004464,24.0736,200,30-150
hard_200,500,6,FFD,225,223,1.008969,2.6597,200,30-150
hard_200,500,6,BFD,225,223,1.008969,2.8369,200,30-150
hard_200,500,6,CAD,224,223,1.004484,29.8099,200,30-150
hard_200,500,7,FFD,226,224,1.008929,2.5519,200,30-150
hard_200,500,7,BFD,226,224,1.008929,2.8213,200,30-150
hard_200,500,7,CAD,225,224,1.004464,28.1052,200,30-150
hard_200,500,8,FFD,227,224,1.013393,2.744,200,30-150
hard_200,500,8,BFD,227,224,1.013393,5.8662,200,30-150
hard_200,500,8,CAD,226,224,1.008929,43.2815,200,30-150
hard_200,500,9,FFD,230,227,1.013216,2.2849,200,30-150
hard_200,500,9,BFD,230,227,1.013216,3.1054,200,30-150
hard_200,500,9,CAD,228,227,1.004405,53.844,200,30-150
hard_200,500,10,FFD,232,229,1.0131,2.1302,200,30-150
hard_200,500,10,BFD,232,229,1.0131,2.9703,200,30-150
hard_200,500,10,CAD,231,229,1.008734,48.0192,200,30-150
hard_200,500,11,FFD,231,227,1.017621,2.1698,200,30-150
hard_200,500,11,BFD,231,227,1.017621,3.0316,200,30-150
hard_200,500,11,CAD,229,227,1.008811,56.8644,200,30-150
hard_200,500,12,FFD,229,227,1.008811,2.1605,200,30-150
hard_200,500,12,BFD,229,227,1.008811,2.992,200,30-150
hard_200,500,12,CAD,228,227,1.004405,35.8128,200,30-150
hard_200,500,13,FFD,228,225,1.013333,2.7498,200,30-150
hard_200,500,13,BFD,228,225,1.013333,4.3651,200,30-150
hard_200,500,13,CAD,227,225,1.008889,50.8252,200,30-150
hard_200,500,14,FFD,233,229,1.017467,2.2568,200,30-150
hard_200,500,14,BFD,233,229,1.017467,3.3478,200,30-150
hard_200,500,14,CAD,230,229,1.004367,31.9668,200,30-150
hard_200,500,15,FFD,227,223,1.017937,2.1769,200,30-150
hard_200,500,15,BFD,227,223,1.017937,3.0822,200,30-150
hard_200,500,15,CAD,225,223,1.008969,34.7456,200,30-150
hard_200,500,16,FFD,229,226,1.013274,2.4358,200,30-150
hard_200,500,16,BFD,229,226,1.013274,3.9804,200,30-150
hard_200,500,16,CAD,228,226,1.00885,40.36,200,30-150
hard_200,500,17,FFD,230,228,1.008772,2.51,200,30-150
hard_200,500,17,BFD,230,228,1.008772,3.749,200,30-150
hard_200,500,17,CAD,229,228,1.004386,30.587,200,30-150
hard_200,500,18,FFD,226,223,1.013453,2.2879,200,30-150
hard_200,500,18,BFD,226,223,1.013453,2.9391,200,30-150
hard_200,500,18,CAD,225,223,1.008969,41.0093,200,30-150
hard_200,500,19,FFD,231,228,1.013158,2.1486,200,30-150
hard_200,500,19,BFD,231,228,1.013158,3.0088,200,30-150
hard_200,500,19,CAD,229,228,1.004386,41.0292,200,30-150
hard_200,500,20,FFD,237,234,1.012821,2.1882,200,30-150
hard_200,500,20,BFD,237,234,1.012821,3.1588,200,30-150
hard_200,500,20,CAD,237,234,1.012821,67.2851,200,30-150
hard_200,500,21,FFD,229,227,1.008811,2.2446,200,30-150
hard_200,500,21,BFD,229,227,1.008811,3.0233,200,30-150
hard_200,500,21,CAD,228,227,1.004405,22.9056,200,30-150
hard_200,500,22,FFD,221,219,1.009132,2.232,200,30-150
hard_200,500,22,BFD,221,219,1.009132,2.7801,200,30-150
hard_200,500,22,CAD,220,219,1.004566,27.9297,200,30-150
hard_200,500,23,FFD,231,228,1.013158,2.2097,200,30-150
hard_200,500,23,BFD,231,228,1.013158,3.0794,200,30-150
hard_200,500,23,CAD,230,228,1.008772,43.2887,200,30-150
hard_200,500,24,FFD,225,224,1.004464,2.4448,200,30-150
hard_200,500,24,BFD,225,224,1.004464,4.7514,200,30-150
hard_200,500,24,CAD,224,224,1.0,24.329,200,30-150
hard_200,500,25,FFD,227,225,1.008889,3.0327,200,30-150
hard_200,500,25,BFD,227,225,1.008889,3.1986,200,30-150
hard_200,500,25,CAD,226,225,1.004444,38.7433,200,30-150
hard_200,500,26,FFD,225,224,1.004464,2.2081,200,30-150
hard_200,500,26,BFD,225,224,1.004464,3.5531,200,30-150
